image_name,xmin,ymin,xmax,ymax,class_id
001691.jpg,48,26,61,67,1
001691.jpg,35,29,54,68,1
001691.jpg,1,18,19,69,1
001691.jpg,16,20,37,70,1
001711.jpg,312,1,430,153,1
001711.jpg,3,1,41,209,1
001711.jpg,35,1,72,89,1
001711.jpg,418,170,447,218,1
001711.jpg,411,174,428,194,1
001711.jpg,389,181,424,228,1
001711.jpg,216,117,250,165,1
001717.jpg,371,160,476,404,1
001717.jpg,227,99,365,404,1
001721.jpg,229,169,383,341,1
001721.jpg,229,193,309,324,1
001721.jpg,371,223,401,273,1
001723.jpg,78,11,309,372,1
001725.jpg,1,113,285,390,1
001726.jpg,387,194,429,255,1
001729.jpg,284,107,411,280,1
001729.jpg,126,83,257,285,1
001729.jpg,9,167,160,333,1
001730.jpg,269,36,341,203,1
001730.jpg,162,84,239,368,1
001749.jpg,24,26,333,498,1
001754.jpg,15,54,275,494,1
001756.jpg,256,104,363,415,1
001756.jpg,5,33,262,453,1
001758.jpg,4,108,232,500,1
001759.jpg,160,114,366,375,1
001759.jpg,298,2,500,375,1
001759.jpg,1,3,300,181,1
001766.jpg,394,28,422,98,1
001766.jpg,361,8,381,91,1
001766.jpg,342,8,362,85,1
001766.jpg,278,2,308,70,1
001766.jpg,117,72,188,177,1
001766.jpg,222,84,270,173,1
001766.jpg,27,240,99,329,1
001766.jpg,56,309,126,375,1
001772.jpg,246,195,306,294,1
001775.jpg,97,229,113,294,1
001784.jpg,192,2,500,335,1
001785.jpg,62,1,500,332,1
001789.jpg,359,206,386,278,1
001789.jpg,357,234,477,375,1
001793.jpg,62,130,275,347,1
001793.jpg,152,70,375,500,1
001795.jpg,178,141,301,281,1
001797.jpg,5,4,265,375,1
001797.jpg,176,35,346,255,1
001799.jpg,40,69,261,354,1
001799.jpg,15,13,90,266,1
001799.jpg,412,89,500,355,1
001799.jpg,13,287,143,391,1
001800.jpg,84,72,242,371,1
001801.jpg,323,156,389,235,1
001801.jpg,194,143,257,280,1
001801.jpg,125,151,157,214,1
001806.jpg,60,213,162,382,1
001806.jpg,117,157,209,375,1
001807.jpg,330,100,363,194,1
001807.jpg,238,103,267,185,1
001807.jpg,113,85,150,169,1
001809.jpg,19,273,78,341,1
001810.jpg,1,51,236,375,1
001828.jpg,2,33,289,445,1
001828.jpg,38,123,298,440,1
001830.jpg,38,47,265,491,1
001832.jpg,1,1,500,375,1
001833.jpg,171,83,309,300,1
001836.jpg,57,78,320,365,1
001837.jpg,32,187,54,229,1
001837.jpg,332,199,375,330,1
001837.jpg,64,193,248,487,1
001841.jpg,2,220,278,500,1
001843.jpg,252,35,445,375,1
001843.jpg,62,17,273,375,1
001849.jpg,100,126,284,375,1
001849.jpg,260,162,408,375,1
001849.jpg,360,218,422,308,1
001849.jpg,419,225,472,328,1
001854.jpg,52,38,277,499,1
001861.jpg,66,9,484,363,1
001864.jpg,218,60,381,375,1
001864.jpg,91,83,216,375,1
001864.jpg,61,55,249,375,1
001887.jpg,255,241,285,334,1
001887.jpg,95,302,167,375,1
001887.jpg,205,298,235,372,1
001887.jpg,185,273,217,319,1
001887.jpg,287,273,339,345,1
001887.jpg,384,242,415,296,1
001887.jpg,477,195,500,273,1
001887.jpg,400,227,436,297,1
001894.jpg,2,2,238,375,1
001899.jpg,174,177,225,267,1
001902.jpg,139,223,150,266,1
001902.jpg,120,223,135,265,1
001902.jpg,104,226,119,266,1
001902.jpg,81,219,100,263,1
001903.jpg,104,74,258,310,1
001904.jpg,371,107,470,284,1
001904.jpg,201,114,422,335,1
001904.jpg,130,117,210,246,1
001904.jpg,40,126,132,236,1
001904.jpg,1,55,55,285,1
001904.jpg,199,69,391,335,1
001918.jpg,291,184,368,375,1
001918.jpg,362,186,449,375,1
001920.jpg,33,28,337,321,1
001927.jpg,284,55,349,274,1
001930.jpg,220,126,314,327,1
001932.jpg,168,2,453,325,1
001932.jpg,2,120,92,371,1
001938.jpg,3,3,500,375,1
001941.jpg,291,2,472,272,1
001944.jpg,257,57,334,141,1
001944.jpg,244,57,279,114,1
001944.jpg,1,70,35,243,1
001945.jpg,69,108,238,331,1
001950.jpg,153,240,170,291,1
001950.jpg,335,344,354,375,1
001950.jpg,187,340,209,375,1
001950.jpg,157,339,176,375,1
001958.jpg,46,71,128,202,1
001958.jpg,86,92,176,214,1
001958.jpg,153,85,196,202,1
001958.jpg,156,160,249,356,1
001958.jpg,99,156,185,363,1
001958.jpg,231,208,389,375,1
001958.jpg,244,174,297,265,1
001958.jpg,350,92,430,365,1
001958.jpg,297,87,360,322,1
001958.jpg,240,103,308,221,1
001958.jpg,191,85,266,204,1
001958.jpg,245,78,305,118,1
001958.jpg,329,83,372,120,1
001963.jpg,157,83,337,310,1
001963.jpg,1,103,98,337,1
001977.jpg,180,48,481,234,1
001978.jpg,139,151,210,321,1
001978.jpg,355,130,411,315,1
001980.jpg,218,52,500,375,1
001980.jpg,164,18,500,375,1
001989.jpg,419,203,433,246,1
001989.jpg,24,216,44,263,1
001989.jpg,1,215,19,319,1
001989.jpg,66,94,445,375,1
001999.jpg,84,54,262,375,1
002000.jpg,33,195,131,375,1
002012.jpg,135,128,167,255,1
002012.jpg,156,118,195,245,1
002022.jpg,170,2,223,107,1
002022.jpg,68,1,141,157,1
002022.jpg,259,1,321,120,1
002024.jpg,174,160,207,199,1
002030.jpg,101,151,151,188,1
002030.jpg,183,150,226,202,1
002030.jpg,437,1,500,374,1
002030.jpg,1,68,207,375,1
002030.jpg,199,101,383,304,1
002030.jpg,316,110,468,246,1
002051.jpg,1,2,333,500,1
002055.jpg,64,146,229,375,1
002061.jpg,78,46,194,221,1
002061.jpg,210,96,467,298,1
002069.jpg,132,44,245,337,1
002069.jpg,8,90,113,315,1
002069.jpg,69,73,104,213,1
002069.jpg,100,68,142,258,1
002069.jpg,266,78,344,305,1
002069.jpg,306,92,402,332,1
002069.jpg,381,84,486,361,1
002082.jpg,98,36,203,242,1
002090.jpg,110,44,312,300,1
002091.jpg,316,117,366,209,1
002091.jpg,186,127,220,206,1
002091.jpg,48,146,93,216,1
002091.jpg,1,184,26,257,1
002096.jpg,46,45,270,500,1
002104.jpg,224,16,380,330,1
002108.jpg,29,115,155,260,1
002108.jpg,141,114,245,243,1
002108.jpg,279,129,351,222,1
002108.jpg,337,131,409,216,1
002114.jpg,324,159,397,375,1
002114.jpg,311,100,358,169,1
002117.jpg,69,83,224,321,1
002117.jpg,280,75,375,408,1
002120.jpg,64,24,496,334,1
002142.jpg,178,86,316,333,1
002142.jpg,292,71,409,333,1
002142.jpg,5,130,62,218,1
002145.jpg,58,60,285,500,1
002156.jpg,334,100,399,285,1
002163.jpg,76,91,460,352,1
002169.jpg,3,102,318,500,1
002170.jpg,54,236,82,322,1
002171.jpg,41,174,191,329,1
002172.jpg,270,244,313,320,1
002172.jpg,126,262,176,354,1
002174.jpg,377,90,390,121,1
002174.jpg,397,93,419,141,1
002174.jpg,431,115,453,152,1
002176.jpg,96,29,465,389,1
002183.jpg,33,1,183,327,1
002186.jpg,233,158,297,255,1
002187.jpg,240,80,323,233,1
002190.jpg,422,173,474,231,1
002190.jpg,181,3,250,126,1
002190.jpg,240,97,326,306,1
002190.jpg,1,103,40,291,1
002193.jpg,279,111,353,323,1
002193.jpg,245,99,284,308,1
002193.jpg,205,103,245,306,1
002193.jpg,159,99,213,303,1
002193.jpg,120,100,169,313,1
002194.jpg,81,107,155,278,1
002194.jpg,127,117,177,283,1
002194.jpg,295,126,464,305,1
002194.jpg,377,144,464,268,1
002213.jpg,161,11,264,250,1
002214.jpg,188,149,203,227,1
002214.jpg,384,181,402,206,1
002219.jpg,220,65,314,177,1
002220.jpg,1,41,180,371,1
002220.jpg,121,39,365,375,1
002220.jpg,305,76,500,375,1
002221.jpg,148,58,375,453,1
002224.jpg,282,189,376,264,1
002224.jpg,103,128,338,323,1
002224.jpg,1,39,268,374,1
002226.jpg,98,46,500,333,1
002233.jpg,17,120,152,257,1
002233.jpg,116,231,202,493,1
002233.jpg,160,122,257,458,1
002233.jpg,135,7,269,243,1
002233.jpg,6,60,148,453,1
002238.jpg,235,91,300,231,1
002241.jpg,167,152,216,286,1
002241.jpg,242,164,297,288,1
002241.jpg,233,164,254,282,1
002241.jpg,295,180,335,283,1
002241.jpg,332,162,373,287,1
002241.jpg,376,176,404,286,1
002244.jpg,214,220,236,269,1
002244.jpg,468,224,484,269,1
002256.jpg,197,301,217,351,1
002261.jpg,259,54,337,308,1
002265.jpg,1,39,206,500,1
002272.jpg,1,3,341,375,1
002273.jpg,121,14,186,118,1
002277.jpg,86,1,381,500,1
002285.jpg,129,84,352,316,1
002290.jpg,157,13,421,343,1
002290.jpg,146,70,173,122,1
002290.jpg,115,64,135,124,1
002290.jpg,98,78,125,124,1
002290.jpg,67,66,89,127,1
002290.jpg,38,76,72,128,1
002290.jpg,186,70,202,123,1
002293.jpg,2,47,264,500,1
002293.jpg,87,131,287,500,1
002302.jpg,66,36,204,372,1
002306.jpg,20,56,141,346,1
002306.jpg,148,103,211,333,1
002307.jpg,351,142,397,175,1
002311.jpg,338,8,373,131,1
002311.jpg,404,7,445,132,1
002311.jpg,419,108,474,167,1
002311.jpg,377,22,411,105,1
002311.jpg,444,29,488,126,1
002311.jpg,286,18,320,65,1
002311.jpg,179,23,207,57,1
002311.jpg,143,27,174,56,1
002311.jpg,118,15,136,58,1
002311.jpg,29,33,61,91,1
002311.jpg,316,19,341,71,1
002311.jpg,367,19,393,104,1
002324.jpg,1,1,194,374,1
002324.jpg,171,1,293,182,1
002324.jpg,166,127,373,375,1
002329.jpg,87,73,223,351,1
002329.jpg,247,66,346,208,1
002332.jpg,121,39,254,231,1
002332.jpg,337,61,494,182,1
002332.jpg,101,81,500,362,1
002337.jpg,177,73,317,273,1
002342.jpg,23,39,376,500,1
002361.jpg,294,296,375,500,1
002362.jpg,270,50,300,118,1
002362.jpg,245,59,269,116,1
002367.jpg,169,68,355,311,1
002372.jpg,273,288,343,380,1
002378.jpg,184,10,384,305,1
002382.jpg,3,65,354,221,1
002382.jpg,60,83,214,213,1
002384.jpg,43,64,298,368,1
002385.jpg,433,183,500,375,1
002385.jpg,408,112,497,304,1
002385.jpg,380,107,437,241,1
002385.jpg,335,124,394,225,1
002385.jpg,212,122,301,181,1
002385.jpg,120,115,167,213,1
002385.jpg,68,114,135,225,1
002385.jpg,1,107,121,241,1
002385.jpg,1,181,98,362,1
002387.jpg,220,153,250,252,1
002387.jpg,194,128,214,166,1
002387.jpg,160,130,188,167,1
002401.jpg,13,85,301,500,1
002403.jpg,316,114,334,160,1
002405.jpg,103,32,291,320,1
002410.jpg,88,28,356,318,1
002413.jpg,89,9,375,499,1
002419.jpg,160,56,277,215,1
002425.jpg,32,63,108,256,1
002425.jpg,75,102,130,266,1
002433.jpg,15,111,105,290,1
002433.jpg,1,103,328,375,1
002433.jpg,302,42,500,375,1
002433.jpg,471,23,496,52,1
002443.jpg,3,135,286,321,1
002444.jpg,288,96,415,369,1
002444.jpg,213,120,330,285,1
002448.jpg,169,93,279,281,1
002450.jpg,238,1,472,318,1
002458.jpg,39,131,69,185,1
002459.jpg,121,205,192,237,1
002460.jpg,308,82,426,368,1
002472.jpg,390,184,414,246,1
002472.jpg,422,177,443,247,1
002472.jpg,479,181,500,244,1
002476.jpg,89,5,459,333,1
002477.jpg,340,79,410,228,1
002477.jpg,1,32,72,295,1
002481.jpg,15,19,316,426,1
002483.jpg,194,111,305,371,1
002491.jpg,258,288,375,500,1
002491.jpg,40,261,284,500,1
002501.jpg,81,117,205,373,1
002501.jpg,245,125,498,372,1
002501.jpg,295,92,496,262,1
002504.jpg,151,305,186,374,1
002504.jpg,87,320,113,374,1
002504.jpg,129,316,156,374,1
002514.jpg,164,36,386,333,1
002514.jpg,54,259,121,318,1
002518.jpg,254,128,362,323,1
002518.jpg,84,151,121,220,1
002518.jpg,141,138,225,246,1
002520.jpg,331,167,382,285,1
002520.jpg,440,181,468,285,1
002524.jpg,45,125,314,461,1
002533.jpg,416,64,500,293,1
002539.jpg,198,105,307,333,1
002540.jpg,155,135,201,270,1
002542.jpg,198,131,350,368,1
002542.jpg,146,138,262,278,1
002542.jpg,1,124,105,206,1
002545.jpg,75,43,206,496,1
002554.jpg,167,108,287,215,1
002555.jpg,7,143,61,273,1
002558.jpg,86,39,222,268,1
002558.jpg,330,74,448,319,1
002561.jpg,322,71,500,375,1
002561.jpg,86,80,299,375,1
002563.jpg,417,245,433,284,1
002563.jpg,120,254,135,294,1
002564.jpg,17,48,211,333,1
002564.jpg,157,34,448,333,1
002565.jpg,258,175,334,336,1
002572.jpg,121,30,150,107,1
002572.jpg,148,22,182,106,1
002572.jpg,201,18,245,86,1
002572.jpg,243,23,288,87,1
002572.jpg,282,89,401,288,1
002572.jpg,242,85,309,175,1
002572.jpg,33,73,210,333,1
002572.jpg,220,82,263,177,1
002572.jpg,197,77,239,175,1
002584.jpg,84,7,301,484,1
002584.jpg,1,318,91,500,1
002584.jpg,253,213,272,269,1
002585.jpg,223,55,344,242,1
002585.jpg,110,49,208,205,1
002589.jpg,18,91,111,275,1
002589.jpg,208,145,349,300,1
002589.jpg,157,95,242,286,1
002589.jpg,226,49,316,237,1
002595.jpg,297,131,330,159,1
002595.jpg,460,50,482,146,1
002595.jpg,419,59,439,145,1
002595.jpg,398,58,421,144,1
002595.jpg,424,60,470,198,1
002595.jpg,337,48,387,135,1
002595.jpg,282,64,342,121,1
002595.jpg,267,70,295,115,1
002595.jpg,231,61,269,121,1
002595.jpg,198,64,224,140,1
002595.jpg,143,59,182,149,1
002595.jpg,122,67,153,151,1
002595.jpg,47,60,86,174,1
002595.jpg,19,69,58,183,1
002595.jpg,2,65,16,181,1
002611.jpg,1,1,397,351,1
002613.jpg,40,20,262,298,1
002625.jpg,167,283,176,325,1
002632.jpg,1,1,245,352,1
002633.jpg,179,101,246,311,1
002636.jpg,153,176,179,242,1
002637.jpg,237,42,380,130,1
002641.jpg,3,85,201,375,1
002641.jpg,181,108,341,375,1
002641.jpg,275,148,500,375,1
002643.jpg,407,57,453,174,1
002643.jpg,180,102,281,207,1
002649.jpg,2,105,191,320,1
002649.jpg,107,103,294,320,1
002649.jpg,225,108,349,318,1
002649.jpg,313,43,463,320,1
002657.jpg,268,353,296,375,1
002658.jpg,274,3,472,324,1
002662.jpg,373,42,500,293,1
002662.jpg,212,14,327,174,1
002662.jpg,142,34,210,172,1
002662.jpg,92,55,156,170,1
002662.jpg,5,53,227,368,1
002668.jpg,426,105,462,134,1
002668.jpg,95,83,309,319,1
002668.jpg,89,169,112,190,1
002669.jpg,442,241,478,294,1
002675.jpg,215,32,367,231,1
002678.jpg,396,1,469,316,1
002678.jpg,65,1,167,143,1
002678.jpg,1,1,63,169,1
002689.jpg,199,21,336,344,1
002691.jpg,64,27,478,375,1
002693.jpg,46,56,132,303,1
002693.jpg,364,136,440,236,1
002693.jpg,34,79,55,157,1
002693.jpg,1,80,34,161,1
002710.jpg,125,63,493,331,1
002713.jpg,43,50,208,379,1
002713.jpg,349,172,372,238,1
002714.jpg,168,91,246,357,1
002715.jpg,165,210,231,373,1
002715.jpg,316,215,398,375,1
002715.jpg,425,220,475,368,1
002723.jpg,133,151,196,240,1
002727.jpg,136,85,242,333,1
002727.jpg,209,142,309,326,1
002730.jpg,220,131,270,184,1
002735.jpg,135,82,256,270,1
002741.jpg,321,169,388,332,1
002741.jpg,31,184,51,232,1
002744.jpg,223,144,488,378,1
002744.jpg,1,18,188,378,1
002751.jpg,150,114,296,262,1
002751.jpg,454,50,500,149,1
002755.jpg,122,89,359,308,1
002755.jpg,291,82,494,357,1
002759.jpg,443,67,478,181,1
002759.jpg,475,76,500,116,1
002767.jpg,114,171,249,375,1
002767.jpg,19,172,111,274,1
002776.jpg,320,258,337,281,1
002786.jpg,201,52,258,202,1
002795.jpg,101,248,121,295,1
002795.jpg,205,193,228,236,1
002798.jpg,387,50,500,187,1
002798.jpg,259,174,500,375,1
002798.jpg,1,149,238,375,1
002798.jpg,58,44,157,159,1
002798.jpg,169,54,253,135,1
002798.jpg,234,41,357,153,1
002803.jpg,302,85,333,125,1
002804.jpg,454,138,472,179,1
002804.jpg,1,156,19,233,1
002804.jpg,219,156,264,311,1
002804.jpg,362,162,388,258,1
002804.jpg,304,151,339,203,1
002807.jpg,126,33,378,384,1
002815.jpg,1,33,333,500,1
002826.jpg,1,1,96,181,1
002826.jpg,233,1,331,184,1
002826.jpg,128,93,316,461,1
002827.jpg,274,64,500,322,1
002827.jpg,41,64,283,311,1
002827.jpg,1,95,34,201,1
002827.jpg,61,113,97,145,1
002834.jpg,4,2,223,485,1
002838.jpg,203,145,279,305,1
002841.jpg,23,242,198,414,1
002841.jpg,98,77,332,434,1
002842.jpg,242,53,306,211,1
002855.jpg,181,142,373,337,1
002858.jpg,160,33,277,348,1
002859.jpg,333,124,356,144,1
002859.jpg,376,128,397,148,1
002859.jpg,398,133,422,150,1
002859.jpg,130,100,153,132,1
002859.jpg,111,96,130,131,1
002864.jpg,44,18,234,361,1
002864.jpg,253,18,500,346,1
002867.jpg,104,179,224,451,1
002870.jpg,68,15,179,280,1
002870.jpg,231,138,271,241,1
002870.jpg,334,185,426,259,1
002870.jpg,457,135,491,249,1
002870.jpg,309,157,329,235,1
002870.jpg,384,158,411,231,1
002870.jpg,16,143,56,233,1
002879.jpg,7,65,500,375,1
002881.jpg,85,43,323,470,1
002884.jpg,207,79,246,107,1
002886.jpg,4,59,280,372,1
002886.jpg,240,107,355,371,1
002886.jpg,262,79,433,375,1
002886.jpg,327,74,498,372,1
002889.jpg,235,61,309,333,1
002889.jpg,144,68,238,330,1
002899.jpg,251,199,349,442,1
002899.jpg,217,227,274,434,1
002899.jpg,149,327,201,449,1
002899.jpg,96,309,184,464,1
002899.jpg,29,305,100,474,1
002899.jpg,1,245,74,448,1
002899.jpg,3,220,156,318,1
002899.jpg,72,232,131,341,1
002899.jpg,126,213,174,245,1
002899.jpg,154,184,206,237,1
002899.jpg,188,179,256,235,1
002912.jpg,152,183,213,297,1
002913.jpg,196,122,217,183,1
002913.jpg,13,123,39,182,1
002914.jpg,287,13,500,374,1
002915.jpg,295,45,377,319,1
002915.jpg,256,121,329,333,1
002915.jpg,147,10,263,370,1
002916.jpg,83,39,231,500,1
002931.jpg,271,80,500,375,1
002931.jpg,31,131,238,375,1
002932.jpg,103,369,195,468,1
002933.jpg,97,78,397,339,1
002933.jpg,214,47,410,341,1
002935.jpg,210,32,314,235,1
002935.jpg,4,16,132,235,1
002935.jpg,16,28,217,235,1
002939.jpg,159,101,336,375,1
002940.jpg,1,4,234,375,1
002954.jpg,118,22,200,292,1
002954.jpg,351,166,461,375,1
002958.jpg,65,2,500,333,1
002960.jpg,47,75,271,315,1
002962.jpg,192,1,466,326,1
002962.jpg,1,146,128,331,1
002965.jpg,12,35,121,192,1
002965.jpg,134,22,181,120,1
002965.jpg,289,64,374,172,1
002965.jpg,173,96,263,199,1
002965.jpg,297,114,375,204,1
002965.jpg,373,68,427,174,1
002965.jpg,332,61,389,161,1
002965.jpg,163,44,277,168,1
002965.jpg,435,74,493,153,1
002965.jpg,415,79,449,142,1
002965.jpg,121,72,178,142,1
002965.jpg,1,1,36,149,1
002975.jpg,231,125,254,192,1
002976.jpg,3,199,240,500,1
002987.jpg,128,158,322,334,1
002988.jpg,105,18,407,335,1
002990.jpg,199,177,259,308,1
002992.jpg,68,92,277,360,1
003002.jpg,121,104,317,418,1
003003.jpg,199,139,349,375,1
003003.jpg,344,130,500,375,1
003003.jpg,27,181,97,341,1
003003.jpg,1,174,32,319,1
003017.jpg,174,99,309,234,1
003023.jpg,29,76,254,500,1
003023.jpg,2,245,117,453,1
003024.jpg,291,74,326,119,1
003027.jpg,182,57,251,196,1
003034.jpg,305,201,429,331,1
003034.jpg,40,97,259,307,1
003039.jpg,158,64,259,343,1
003039.jpg,247,75,341,355,1
003042.jpg,89,85,220,294,1
003042.jpg,321,75,496,372,1
003042.jpg,132,12,167,84,1
003044.jpg,80,426,103,500,1
003044.jpg,96,427,117,497,1
003057.jpg,103,102,310,391,1
003058.jpg,2,2,395,500,1
003063.jpg,54,9,291,485,1
003064.jpg,79,103,215,500,1
003065.jpg,252,206,302,248,1
003065.jpg,195,213,234,250,1
003077.jpg,73,139,156,289,1
003077.jpg,153,142,237,285,1
003077.jpg,244,127,321,266,1
003077.jpg,352,134,435,262,1
003078.jpg,379,137,468,296,1
003078.jpg,341,146,397,281,1
003078.jpg,89,19,323,494,1
003078.jpg,196,15,338,481,1
003086.jpg,321,157,403,358,1
003088.jpg,69,65,330,375,1
003088.jpg,209,91,286,211,1
003089.jpg,148,31,290,319,1
003100.jpg,136,193,180,297,1
003102.jpg,60,32,262,362,1
003106.jpg,185,15,401,374,1
003107.jpg,1,131,274,500,1
003118.jpg,125,73,391,333,1
003118.jpg,362,206,472,333,1
003121.jpg,210,50,482,333,1
003121.jpg,468,170,500,333,1
003121.jpg,438,146,489,241,1
003122.jpg,33,78,192,375,1
003122.jpg,176,85,352,375,1
003122.jpg,309,68,500,375,1
003124.jpg,308,2,395,125,1
003129.jpg,1,63,328,374,1
003129.jpg,362,177,500,291,1
003129.jpg,441,122,500,247,1
003129.jpg,354,163,411,256,1
003129.jpg,318,169,363,220,1
003129.jpg,253,163,324,234,1
003129.jpg,1,144,19,245,1
003129.jpg,95,169,114,214,1
003129.jpg,72,168,88,219,1
003129.jpg,53,170,71,219,1
003134.jpg,64,86,184,317,1
003134.jpg,160,72,300,284,1
003134.jpg,270,1,483,366,1
003138.jpg,205,76,445,375,1
003138.jpg,1,119,144,374,1
003138.jpg,387,122,454,220,1
003140.jpg,277,26,500,335,1
003140.jpg,16,76,343,335,1
003145.jpg,17,27,351,375,1
003145.jpg,315,39,500,375,1
003147.jpg,54,34,139,248,1
003150.jpg,194,71,463,340,1
003150.jpg,108,44,257,188,1
003150.jpg,1,53,132,286,1
003159.jpg,330,84,448,316,1
003159.jpg,52,97,191,294,1
003159.jpg,1,63,41,298,1
003162.jpg,115,11,353,223,1
003170.jpg,19,121,75,259,1
003170.jpg,109,143,179,222,1
003170.jpg,146,166,190,263,1
003170.jpg,176,167,219,262,1
003170.jpg,206,171,241,258,1
003170.jpg,195,143,268,220,1
003175.jpg,10,100,325,500,1
003181.jpg,2,32,270,333,1
003181.jpg,1,3,65,79,1
003185.jpg,231,169,316,279,1
003185.jpg,312,170,419,287,1
003185.jpg,105,73,231,375,1
003185.jpg,35,66,118,375,1
003188.jpg,257,4,435,375,1
003189.jpg,163,54,289,284,1
003205.jpg,28,76,306,376,1
003210.jpg,97,51,223,266,1
003213.jpg,279,1,497,138,1
003213.jpg,1,54,72,290,1
003218.jpg,430,93,482,241,1
003218.jpg,232,95,280,224,1
003218.jpg,279,100,321,212,1
003218.jpg,83,91,115,168,1
003218.jpg,304,88,338,152,1
003218.jpg,347,85,378,198,1
003218.jpg,376,81,396,191,1
003218.jpg,455,74,483,138,1
003218.jpg,330,82,359,187,1
003218.jpg,36,88,80,245,1
003218.jpg,132,82,154,157,1
003218.jpg,11,80,47,227,1
003218.jpg,242,81,251,100,1
003218.jpg,227,73,238,91,1
003218.jpg,213,77,233,116,1
003218.jpg,109,84,135,157,1
003228.jpg,453,112,482,175,1
003236.jpg,309,267,376,340,1
003236.jpg,2,145,49,192,1
003247.jpg,261,14,380,332,1
003247.jpg,158,29,265,335,1
003253.jpg,1,1,500,426,1
003259.jpg,97,53,298,298,1
003260.jpg,11,58,112,449,1
003260.jpg,118,76,201,431,1
003260.jpg,187,72,261,425,1
003261.jpg,1,1,206,374,1
003261.jpg,1,1,205,375,1
003270.jpg,149,19,287,333,1
003280.jpg,107,59,494,333,1
003282.jpg,137,179,334,443,1
003282.jpg,2,19,334,500,1
003284.jpg,61,172,233,372,1
003290.jpg,181,90,230,202,1
003290.jpg,312,24,404,218,1
003290.jpg,286,80,314,106,1
003292.jpg,18,114,48,171,1
003292.jpg,46,128,74,201,1
003292.jpg,269,137,305,221,1
003292.jpg,126,44,231,240,1
003296.jpg,2,58,252,374,1
003296.jpg,218,58,500,374,1
003301.jpg,97,41,271,333,1
003303.jpg,197,175,282,308,1
003303.jpg,62,162,149,304,1
003311.jpg,410,206,425,250,1
003313.jpg,340,4,369,87,1
003313.jpg,285,119,310,146,1
003320.jpg,333,80,490,333,1
003320.jpg,207,83,362,333,1
003320.jpg,1,71,185,333,1
003320.jpg,10,162,53,220,1
003320.jpg,288,136,323,181,1
003327.jpg,291,2,375,264,1
003335.jpg,187,59,380,350,1
003335.jpg,125,82,216,244,1
003344.jpg,59,89,119,278,1
003355.jpg,226,122,376,276,1
003360.jpg,40,4,312,408,1
003362.jpg,171,44,294,226,1
003367.jpg,1,174,38,253,1
003369.jpg,259,212,284,310,1
003369.jpg,225,215,252,310,1
003373.jpg,176,1,330,196,1
003376.jpg,192,118,302,375,1
003376.jpg,415,192,500,324,1
003380.jpg,8,85,248,375,1
003380.jpg,245,27,500,375,1
003382.jpg,146,158,375,500,1
003386.jpg,26,52,47,102,1
003390.jpg,104,73,143,250,1
003390.jpg,1,71,61,375,1
003390.jpg,45,89,80,168,1
003391.jpg,120,223,187,375,1
003395.jpg,82,136,322,378,1
003396.jpg,124,50,371,279,1
003396.jpg,287,37,427,164,1
003397.jpg,232,197,334,315,1
003403.jpg,170,18,330,208,1
003406.jpg,341,37,458,361,1
003406.jpg,442,75,500,292,1
003407.jpg,202,104,395,374,1
003407.jpg,28,160,181,375,1
003412.jpg,131,62,332,440,1
003416.jpg,1,11,320,296,1
003417.jpg,132,222,195,280,1
003417.jpg,1,257,61,326,1
003422.jpg,248,121,447,262,1
003422.jpg,1,85,239,375,1
003424.jpg,102,312,333,500,1
003424.jpg,95,82,269,412,1
003429.jpg,200,18,323,163,1
003433.jpg,146,16,327,395,1
003435.jpg,255,17,500,334,1
003435.jpg,55,151,266,334,1
003436.jpg,122,92,150,135,1
003436.jpg,196,58,244,116,1
003450.jpg,183,125,266,354,1
003450.jpg,238,133,356,276,1
003450.jpg,135,168,235,285,1
003453.jpg,107,107,421,282,1
003455.jpg,210,105,238,135,1
003462.jpg,130,1,262,192,1
003465.jpg,132,184,289,320,1
003466.jpg,177,15,445,283,1
003468.jpg,353,202,388,331,1
003469.jpg,68,26,185,358,1
003469.jpg,211,1,462,308,1
003470.jpg,66,2,295,462,1
003470.jpg,17,47,86,198,1
003470.jpg,48,36,79,127,1
003470.jpg,79,31,105,119,1
003470.jpg,88,52,128,116,1
003470.jpg,272,24,303,87,1
003470.jpg,299,64,322,103,1
003484.jpg,468,35,493,78,1
003484.jpg,464,29,500,159,1
003484.jpg,450,43,475,93,1
003484.jpg,405,30,433,120,1
003487.jpg,267,241,380,375,1
003487.jpg,50,161,416,374,1
003492.jpg,134,84,458,366,1
